Time (hr),Time (month),Tb (C),GHE ExFT (C)
7706,10.56944444,-0.597544317,-4.874482234
7707,10.57083333,-0.597673871,-4.874609229
7708,10.57222222,-0.597803407,-4.874736206
7709,10.57361111,-0.597932927,-4.874863167
7710,10.575,-0.59806243,-4.874990111
7711,10.57638889,-0.598191916,-4.875117039
7712,10.57777778,-0.598321385,-4.87524395
7713,10.57916667,-0.598450838,-4.875370845
7714,10.58055556,-0.598580273,-4.875497723
7715,10.58194444,-0.598709691,-4.875624585
7716,10.58333333,-0.598839093,-4.875751429
7717,10.58472222,-0.598968478,-4.875878258
7718,10.58611111,-0.599097845,-4.87600507
7719,10.5875,-0.599227196,-4.876131865
7720,10.58888889,-0.59935653,-4.876258643
7721,10.59027778,-0.599485847,-4.876385406
7722,10.59166667,-0.599615147,-4.876512151
7723,10.59305556,-0.59974443,-4.87663888
7724,10.59444444,-0.599873697,-4.876765593
7725,10.59583333,-0.600002947,-4.876892289
7726,10.59722222,-0.600132179,-4.877018968
7727,10.59861111,-0.600261395,-4.877145631
7728,10.6,-0.600390594,-4.877272277
7729,10.60138889,-0.600519776,-4.877398907
7730,10.60277778,-0.600648942,-4.877525521
7731,10.60416667,-0.60077809,-4.877652118
7732,10.60555556,-0.600907222,-4.877778698
7733,10.60694444,-0.601036336,-4.877905262
7734,10.60833333,-0.601165434,-4.878031809
7735,10.60972222,-0.601294516,-4.87815834
7736,10.61111111,-0.60142358,-4.878284855
7737,10.6125,-0.601552628,-4.878411352
7738,10.61388889,-0.601681658,-4.878537834
7739,10.61527778,-0.601810672,-4.878664299
7740,10.61666667,-0.601939669,-4.878790747
7741,10.61805556,-0.60206865,-4.87891718
7742,10.61944444,-0.602197613,-4.879043595
7743,10.62083333,-0.60232656,-4.879169994
7744,10.62222222,-0.60245549,-4.879296377
7745,10.62361111,-0.602584403,-4.879422743
7746,10.625,-0.6027133,-4.879549093
7747,10.62638889,-0.602842179,-4.879675426
7748,10.62777778,-0.602971042,-4.879801743
7749,10.62916667,-0.603099888,-4.879928044
7750,10.63055556,-0.603228718,-4.880054328
7751,10.63194444,-0.60335753,-4.880180596
7752,10.63333333,-0.603486326,-4.880306847
7753,10.63472222,-0.603615105,-4.880433082
7754,10.63611111,-0.603743868,-4.8805593
7755,10.6375,-0.603872614,-4.880685502
7756,10.63888889,-0.604001343,-4.880811688
7757,10.64027778,-0.604130055,-4.880937857
7758,10.64166667,-0.60425875,-4.88106401
7759,10.64305556,-0.604387429,-4.881190146
7760,10.64444444,-0.604516091,-4.881316267
7761,10.64583333,-0.604644737,-4.88144237
7762,10.64722222,-0.604773365,-4.881568458
7763,10.64861111,-0.604901977,-4.881694529
7764,10.65,-0.605030572,-4.881820583
7765,10.65138889,-0.605159151,-4.881946621
7766,10.65277778,-0.605287713,-4.882072643
7767,10.65416667,-0.605416258,-4.882198649
7768,10.65555556,-0.605544787,-4.882324638
7769,10.65694444,-0.605673299,-4.882450611
7770,10.65833333,-0.605801794,-4.882576567
7771,10.65972222,-0.605930272,-4.882702507
7772,10.66111111,-0.606058734,-4.882828431
7773,10.6625,-0.606187179,-4.882954339
7774,10.66388889,-0.606315608,-4.88308023
7775,10.66527778,-0.60644402,-4.883206105
7776,10.66666667,-0.606572415,-4.883331963
7777,10.66805556,-0.606700794,-4.883457806
7778,10.66944444,-0.606829156,-4.883583632
7779,10.67083333,-0.606957501,-4.883709441
7780,10.67222222,-0.60708583,-4.883835235
7781,10.67361111,-0.607214142,-4.883961012
7782,10.675,-0.607342437,-4.884086772
7783,10.67638889,-0.607470716,-4.884212517
7784,10.67777778,-0.607598979,-4.884338245
7785,10.67916667,-0.607727224,-4.884463957
7786,10.68055556,-0.607855453,-4.884589652
7787,10.68194444,-0.607983666,-4.884715332
7788,10.68333333,-0.608111862,-4.884840995
7789,10.68472222,-0.608240041,-4.884966642
7790,10.68611111,-0.608368204,-4.885092272
7791,10.6875,-0.60849635,-4.885217887
7792,10.68888889,-0.608624479,-4.885343485
7793,10.69027778,-0.608752592,-4.885469067
7794,10.69166667,-0.608880689,-4.885594632
7795,10.69305556,-0.609008769,-4.885720182
7796,10.69444444,-0.609136832,-4.885845715
7797,10.69583333,-0.609264879,-4.885971232
7798,10.69722222,-0.609392909,-4.886096732
7799,10.69861111,-0.609520923,-4.886222217
7800,10.7,-0.60964892,-4.886347685
7801,10.70138889,-0.6097769,-4.886473137
7802,10.70277778,-0.609904864,-4.886598573
7803,10.70416667,-0.610032812,-4.886723993
7804,10.70555556,-0.610160743,-4.886849396
7805,10.70694444,-0.610288657,-4.886974783
7806,10.70833333,-0.610416555,-4.887100154
7807,10.70972222,-0.610544437,-4.887225509
7808,10.71111111,-0.610672302,-4.887350848
7809,10.7125,-0.61080015,-4.88747617
7810,10.71388889,-0.610927982,-4.887601477
7811,10.71527778,-0.611055797,-4.887726767
7812,10.71666667,-0.611183596,-4.887852041
7813,10.71805556,-0.611311379,-4.887977299
7814,10.71944444,-0.611439145,-4.88810254
7815,10.72083333,-0.611566894,-4.888227766
7816,10.72222222,-0.611694627,-4.888352975
7817,10.72361111,-0.611822344,-4.888478169
7818,10.725,-0.611950044,-4.888603346
7819,10.72638889,-0.612077728,-4.888728507
7820,10.72777778,-0.612205395,-4.888853652
7821,10.72916667,-0.612333045,-4.88897878
7822,10.73055556,-0.61246068,-4.889103893
7823,10.73194444,-0.612588298,-4.889228989
7824,10.73333333,-0.612715899,-4.88935407
7825,10.73472222,-0.612843484,-4.889479134
7826,10.73611111,-0.612971052,-4.889604182
7827,10.7375,-0.613098605,-4.889729214
7828,10.73888889,-0.61322614,-4.88985423
7829,10.74027778,-0.61335366,-4.88997923
7830,10.74166667,-0.613481162,-4.890104214
7831,10.74305556,-0.613608649,-4.890229181
7832,10.74444444,-0.613736119,-4.890354133
7833,10.74583333,-0.613863572,-4.890479068
7834,10.74722222,-0.61399101,-4.890603988
7835,10.74861111,-0.61411843,-4.890728891
7836,10.75,-0.614245835,-4.890853778
7837,10.75138889,-0.614373223,-4.89097865
7838,10.75277778,-0.614500595,-4.891103505
7839,10.75416667,-0.61462795,-4.891228344
7840,10.75555556,-0.614755289,-4.891353167
7841,10.75694444,-0.614882611,-4.891477974
7842,10.75833333,-0.615009918,-4.891602765
7843,10.75972222,-0.615137207,-4.89172754
7844,10.76111111,-0.615264481,-4.891852299
7845,10.7625,-0.615391738,-4.891977042
7846,10.76388889,-0.615518979,-4.892101769
7847,10.76527778,-0.615646203,-4.89222648
7848,10.76666667,-0.615773411,-4.892351174
7849,10.76805556,-0.615900603,-4.892475853
7850,10.76944444,-0.616027779,-4.892600516
7851,10.77083333,-0.616154938,-4.892725163
7852,10.77222222,-0.61628208,-4.892849794
7853,10.77361111,-0.616409207,-4.892974408
7854,10.775,-0.616536317,-4.893099007
7855,10.77638889,-0.616663411,-4.89322359
7856,10.77777778,-0.616790488,-4.893348157
7857,10.77916667,-0.61691755,-4.893472708
7858,10.78055556,-0.617044595,-4.893597243
7859,10.78194444,-0.617171623,-4.893721762
7860,10.78333333,-0.617298636,-4.893846265
7861,10.78472222,-0.617425632,-4.893970752
7862,10.78611111,-0.617552611,-4.894095223
7863,10.7875,-0.617679575,-4.894219678
7864,10.78888889,-0.617806522,-4.894344117
7865,10.79027778,-0.617933453,-4.89446854
7866,10.79166667,-0.618060368,-4.894592947
7867,10.79305556,-0.618187266,-4.894717338
7868,10.79444444,-0.618314148,-4.894841714
7869,10.79583333,-0.618441014,-4.894966073
7870,10.79722222,-0.618567864,-4.895090417
7871,10.79861111,-0.618694697,-4.895214744
7872,10.8,-0.618821515,-4.895339056
7873,10.80138889,-0.618948316,-4.895463352
7874,10.80277778,-0.6190751,-4.895587631
7875,10.80416667,-0.619201869,-4.895711895
7876,10.80555556,-0.619328621,-4.895836143
7877,10.80694444,-0.619455357,-4.895960376
7878,10.80833333,-0.619582077,-4.896084592
7879,10.80972222,-0.619708781,-4.896208792
7880,10.81111111,-0.619835468,-4.896332977
7881,10.8125,-0.619962139,-4.896457145
7882,10.81388889,-0.620088794,-4.896581298
7883,10.81527778,-0.620215433,-4.896705435
7884,10.81666667,-0.620342056,-4.896829556
7885,10.81805556,-0.620468662,-4.896953661
7886,10.81944444,-0.620595253,-4.89707775
7887,10.82083333,-0.620721827,-4.897201823
7888,10.82222222,-0.620848385,-4.897325881
7889,10.82361111,-0.620974926,-4.897449922
7890,10.825,-0.621101452,-4.897573948
7891,10.82638889,-0.621227961,-4.897697958
7892,10.82777778,-0.621354455,-4.897821952
7893,10.82916667,-0.621480932,-4.89794593
7894,10.83055556,-0.621607393,-4.898069893
7895,10.83194444,-0.621733837,-4.89819384
7896,10.83333333,-0.621860266,-4.89831777
7897,10.83472222,-0.621986679,-4.898441685
7898,10.83611111,-0.622113075,-4.898565585
7899,10.8375,-0.622239455,-4.898689468
7900,10.83888889,-0.62236582,-4.898813335
7901,10.84027778,-0.622492168,-4.898937187
7902,10.84166667,-0.622618499,-4.899061023
7903,10.84305556,-0.622744815,-4.899184843
7904,10.84444444,-0.622871115,-4.899308648
7905,10.84583333,-0.622997399,-4.899432436
7906,10.84722222,-0.623123666,-4.899556209
7907,10.84861111,-0.623249917,-4.899679966
7908,10.85,-0.623376153,-4.899803707
7909,10.85138889,-0.623502372,-4.899927433
7910,10.85277778,-0.623628575,-4.900051143
7911,10.85416667,-0.623754762,-4.900174836
7912,10.85555556,-0.623880933,-4.900298515
7913,10.85694444,-0.624007088,-4.900422177
7914,10.85833333,-0.624133227,-4.900545824
7915,10.85972222,-0.62425935,-4.900669455
7916,10.86111111,-0.624385456,-4.90079307
7917,10.8625,-0.624511547,-4.900916669
7918,10.86388889,-0.624637621,-4.901040253
7919,10.86527778,-0.62476368,-4.901163821
7920,10.86666667,-0.624889723,-4.901287373
7921,10.86805556,-0.625015749,-4.90141091
7922,10.86944444,-0.625141759,-4.901534431
7923,10.87083333,-0.625267754,-4.901657936
7924,10.87222222,-0.625393732,-4.901781425
7925,10.87361111,-0.625519695,-4.901904899
7926,10.875,-0.625645641,-4.902028357
7927,10.87638889,-0.625771571,-4.902151799
7928,10.87777778,-0.625897486,-4.902275226
7929,10.87916667,-0.626023384,-4.902398637
7930,10.88055556,-0.626149266,-4.902522032
7931,10.88194444,-0.626275132,-4.902645412
7932,10.88333333,-0.626400983,-4.902768775
7933,10.88472222,-0.626526817,-4.902892124
7934,10.88611111,-0.626652635,-4.903015456
7935,10.8875,-0.626778438,-4.903138773
7936,10.88888889,-0.626904224,-4.903262074
7937,10.89027778,-0.627029994,-4.90338536
7938,10.89166667,-0.627155749,-4.903508629
7939,10.89305556,-0.627281487,-4.903631884
7940,10.89444444,-0.62740721,-4.903755122
7941,10.89583333,-0.627532916,-4.903878345
7942,10.89722222,-0.627658607,-4.904001552
7943,10.89861111,-0.627784282,-4.904124744
7944,10.9,-0.62790994,-4.90424792
7945,10.90138889,-0.628035583,-4.904371081
7946,10.90277778,-0.62816121,-4.904494225
7947,10.90416667,-0.628286821,-4.904617354
7948,10.90555556,-0.628412415,-4.904740468
7949,10.90694444,-0.628537994,-4.904863566
7950,10.90833333,-0.628663558,-4.904986648
7951,10.90972222,-0.628789105,-4.905109715
7952,10.91111111,-0.628914636,-4.905232766
7953,10.9125,-0.629040151,-4.905355802
7954,10.91388889,-0.629165651,-4.905478821
7955,10.91527778,-0.629291134,-4.905601826
7956,10.91666667,-0.629416602,-4.905724815
7957,10.91805556,-0.629542054,-4.905847788
7958,10.91944444,-0.629667489,-4.905970745
7959,10.92083333,-0.629792909,-4.906093687
7960,10.92222222,-0.629918313,-4.906216614
7961,10.92361111,-0.630043702,-4.906339525
7962,10.925,-0.630169074,-4.90646242
7963,10.92638889,-0.63029443,-4.9065853
7964,10.92777778,-0.630419771,-4.906708164
7965,10.92916667,-0.630545096,-4.906831013
7966,10.93055556,-0.630670405,-4.906953846
7967,10.93194444,-0.630795698,-4.907076663
7968,10.93333333,-0.630920975,-4.907199465
7969,10.93472222,-0.631046236,-4.907322252
7970,10.93611111,-0.631171482,-4.907445023
7971,10.9375,-0.631296711,-4.907567778
7972,10.93888889,-0.631421925,-4.907690518
7973,10.94027778,-0.631547123,-4.907813243
7974,10.94166667,-0.631672305,-4.907935951
7975,10.94305556,-0.631797471,-4.908058645
7976,10.94444444,-0.631922622,-4.908181323
7977,10.94583333,-0.632047757,-4.908303985
7978,10.94722222,-0.632172875,-4.908426632
7979,10.94861111,-0.632297978,-4.908549263
7980,10.95,-0.632423066,-4.908671879
7981,10.95138889,-0.632548137,-4.90879448
7982,10.95277778,-0.632673193,-4.908917065
7983,10.95416667,-0.632798233,-4.909039634
7984,10.95555556,-0.632923257,-4.909162188
7985,10.95694444,-0.633048265,-4.909284726
7986,10.95833333,-0.633173258,-4.90940725
7987,10.95972222,-0.633298234,-4.909529757
7988,10.96111111,-0.633423195,-4.909652249
7989,10.9625,-0.633548141,-4.909774726
7990,10.96388889,-0.63367307,-4.909897187
7991,10.96527778,-0.633797984,-4.910019633
7992,10.96666667,-0.633922882,-4.910142063
7993,10.96805556,-0.634047764,-4.910264478
7994,10.96944444,-0.63417263,-4.910386877
7995,10.97083333,-0.634297481,-4.910509261
7996,10.97222222,-0.634422316,-4.91063163
7997,10.97361111,-0.634547135,-4.910753983
7998,10.975,-0.634671939,-4.910876321
7999,10.97638889,-0.634796726,-4.910998643
8000,10.97777778,-0.634921498,-4.91112095
8001,10.97916667,-0.635046255,-4.911243241
8002,10.98055556,-0.635170995,-4.911365518
8003,10.98194444,-0.63529572,-4.911487778
8004,10.98333333,-0.635420429,-4.911610023
8005,10.98472222,-0.635545123,-4.911732253
8006,10.98611111,-0.6356698,-4.911854468
8007,10.9875,-0.635794463,-4.911976667
8008,10.98888889,-0.635919109,-4.912098851
8009,10.99027778,-0.63604374,-4.912221019
8010,10.99166667,-0.636168355,-4.912343172
8011,10.99305556,-0.636292954,-4.91246531
8012,10.99444444,-0.636417538,-4.912587432
8013,10.99583333,-0.636542106,-4.912709539
8014,10.99722222,-0.636666658,-4.91283163
8015,10.99861111,-0.636791194,-4.912953706
8016,11,-0.636915715,-4.913075767
8017,11.00134409,-0.637040221,-4.913197813
8018,11.00268817,-0.63716471,-4.913319843
8019,11.00403226,-0.637289184,-4.913441857
8020,11.00537634,-0.637413643,-4.913563857
8021,11.00672043,-0.637538086,-4.913685841
8022,11.00806452,-0.637662513,-4.91380781
8023,11.0094086,-0.637786924,-4.913929763
8024,11.01075269,-0.63791132,-4.914051701
8025,11.01209677,-0.6380357,-4.914173624
8026,11.01344086,-0.638160065,-4.914295532
8027,11.01478495,-0.638284414,-4.914417424
8028,11.01612903,-0.638408747,-4.914539301
8029,11.01747312,-0.638533065,-4.914661162
8030,11.0188172,-0.638657367,-4.914783008
8031,11.02016129,-0.638781653,-4.914904839
8032,11.02150538,-0.638905924,-4.915026655
8033,11.02284946,-0.63903018,-4.915148456
8034,11.02419355,-0.639154419,-4.915270241
8035,11.02553763,-0.639278644,-4.915392011
8036,11.02688172,-0.639402852,-4.915513765
8037,11.02822581,-0.639527045,-4.915635504
8038,11.02956989,-0.639651223,-4.915757228
8039,11.03091398,-0.639775384,-4.915878937
8040,11.03225806,-0.639899531,-4.916000631
8041,11.03360215,-0.640023661,-4.916122309
8042,11.03494624,-0.640147776,-4.916243972
8043,11.03629032,-0.640271876,-4.91636562
8044,11.03763441,-0.64039596,-4.916487252
8045,11.03897849,-0.640520029,-4.916608869
8046,11.04032258,-0.640644082,-4.916730471
8047,11.04166667,-0.640768119,-4.916852058
8048,11.04301075,-0.640892141,-4.91697363
8049,11.04435484,-0.641016147,-4.917095186
8050,11.04569892,-0.641140138,-4.917216727
8051,11.04704301,-0.641264113,-4.917338253
8052,11.0483871,-0.641388073,-4.917459764
8053,11.04973118,-0.641512017,-4.917581259
8054,11.05107527,-0.641635946,-4.917702739
8055,11.05241935,-0.641759859,-4.917824204
8056,11.05376344,-0.641883757,-4.917945654
8057,11.05510753,-0.642007639,-4.918067089
8058,11.05645161,-0.642131506,-4.918188508
8059,11.0577957,-0.642255357,-4.918309913
8060,11.05913978,-0.642379193,-4.918431302
8061,11.06048387,-0.642503013,-4.918552676
8062,11.06182796,-0.642626818,-4.918674034
8063,11.06317204,-0.642750607,-4.918795378
8064,11.06451613,-0.642874381,-4.918916706
8065,11.06586022,-0.642998139,-4.91903802
8066,11.0672043,-0.643121882,-4.919159318
8067,11.06854839,-0.643245609,-4.919280601
8068,11.06989247,-0.643369321,-4.919401868
8069,11.07123656,-0.643493018,-4.919523121
8070,11.07258065,-0.643616699,-4.919644358
8071,11.07392473,-0.643740365,-4.919765581
8072,11.07526882,-0.643864015,-4.919886788
8073,11.0766129,-0.643987649,-4.92000798
8074,11.07795699,-0.644111269,-4.920129157
8075,11.07930108,-0.644234872,-4.920250319
8076,11.08064516,-0.644358461,-4.920371465
8077,11.08198925,-0.644482034,-4.920492597
8078,11.08333333,-0.644605591,-4.920613713
8079,11.08467742,-0.644729134,-4.920734814
8080,11.08602151,-0.64485266,-4.920855901
8081,11.08736559,-0.644976172,-4.920976972
8082,11.08870968,-0.645099667,-4.921098028
8083,11.09005376,-0.645223148,-4.921219069
8084,11.09139785,-0.645346613,-4.921340094
8085,11.09274194,-0.645470063,-4.921461105
8086,11.09408602,-0.645593497,-4.921582101
8087,11.09543011,-0.645716916,-4.921703081
8088,11.09677419,-0.64584032,-4.921824047
8089,11.09811828,-0.645963708,-4.921944997
8090,11.09946237,-0.646087081,-4.922065932
8091,11.10080645,-0.646210438,-4.922186853
8092,11.10215054,-0.64633378,-4.922307758
8093,11.10349462,-0.646457107,-4.922428648
8094,11.10483871,-0.646580418,-4.922549523
8095,11.1061828,-0.646703714,-4.922670383
8096,11.10752688,-0.646826995,-4.922791228
8097,11.10887097,-0.64695026,-4.922912058
8098,11.11021505,-0.64707351,-4.923032873
8099,11.11155914,-0.647196744,-4.923153672
8100,11.11290323,-0.647319964,-4.923274457
8101,11.11424731,-0.647443168,-4.923395227
8102,11.1155914,-0.647566356,-4.923515982
8103,11.11693548,-0.647689529,-4.923636721
8104,11.11827957,-0.647812687,-4.923757446
8105,11.11962366,-0.64793583,-4.923878156
8106,11.12096774,-0.648058957,-4.92399885
8107,11.12231183,-0.648182069,-4.92411953
8108,11.12365591,-0.648305166,-4.924240195
8109,11.125,-0.648428247,-4.924360844
8110,11.12634409,-0.648551313,-4.924481479
8111,11.12768817,-0.648674364,-4.924602099
8112,11.12903226,-0.6487974,-4.924722703
8113,11.13037634,-0.64892042,-4.924843293
8114,11.13172043,-0.649043425,-4.924963868
8115,11.13306452,-0.649166414,-4.925084427
8116,11.1344086,-0.649289389,-4.925204972
8117,11.13575269,-0.649412348,-4.925325502
8118,11.13709677,-0.649535292,-4.925446017
8119,11.13844086,-0.64965822,-4.925566516
8120,11.13978495,-0.649781133,-4.925687001
8121,11.14112903,-0.649904032,-4.925807471
8122,11.14247312,-0.650026914,-4.925927926
8123,11.1438172,-0.650149782,-4.926048366
8124,11.14516129,-0.650272634,-4.926168791
8125,11.14650538,-0.650395471,-4.926289201
8126,11.14784946,-0.650518293,-4.926409597
8127,11.14919355,-0.650641099,-4.926529977
8128,11.15053763,-0.650763891,-4.926650342
8129,11.15188172,-0.650886667,-4.926770693
8130,11.15322581,-0.651009428,-4.926891028
8131,11.15456989,-0.651132173,-4.927011349
8132,11.15591398,-0.651254904,-4.927131654
8133,11.15725806,-0.651377619,-4.927251945
8134,11.15860215,-0.651500319,-4.927372221
8135,11.15994624,-0.651623004,-4.927492482
8136,11.16129032,-0.651745673,-4.927612728
8137,11.16263441,-0.651868328,-4.927732959
8138,11.16397849,-0.651990967,-4.927853175
8139,11.16532258,-0.652113591,-4.927973376
8140,11.16666667,-0.6522362,-4.928093563
8141,11.16801075,-0.652358794,-4.928213734
8142,11.16935484,-0.652481372,-4.928333891
8143,11.17069892,-0.652603935,-4.928454033
8144,11.17204301,-0.652726483,-4.92857416
8145,11.1733871,-0.652849016,-4.928694272
8146,11.17473118,-0.652971534,-4.928814369
8147,11.17607527,-0.653094037,-4.928934451
8148,11.17741935,-0.653216524,-4.929054519
8149,11.17876344,-0.653338996,-4.929174571
8150,11.18010753,-0.653461454,-4.929294609
8151,11.18145161,-0.653583896,-4.929414632
8152,11.1827957,-0.653706323,-4.92953464
8153,11.18413978,-0.653828734,-4.929654633
8154,11.18548387,-0.653951131,-4.929774612
8155,11.18682796,-0.654073512,-4.929894575
8156,11.18817204,-0.654195879,-4.930014524
8157,11.18951613,-0.65431823,-4.930134458
8158,11.19086022,-0.654440566,-4.930254377
8159,11.1922043,-0.654562887,-4.930374281
